s,p,o
http://rdf.geohistoricaldata.org/id/directories/entry/985554,http://rdf.geohistoricaldata.org/def/directory#numEntry,6802513
http://rdf.geohistoricaldata.org/id/directories/entry/985555,http://rdf.geohistoricaldata.org/def/directory#numEntry,6802513
http://rdf.geohistoricaldata.org/id/directories/entry/985556,http://rdf.geohistoricaldata.org/def/directory#numEntry,6803749
http://rdf.geohistoricaldata.org/id/directories/entry/985557,http://rdf.geohistoricaldata.org/def/directory#numEntry,6803751
http://rdf.geohistoricaldata.org/id/directories/entry/985558,http://rdf.geohistoricaldata.org/def/directory#numEntry,6809193
http://rdf.geohistoricaldata.org/id/directories/entry/985559,http://rdf.geohistoricaldata.org/def/directory#numEntry,6809193
http://rdf.geohistoricaldata.org/id/directories/entry/985560,http://rdf.geohistoricaldata.org/def/directory#numEntry,6811288
http://rdf.geohistoricaldata.org/id/directories/entry/985561,http://rdf.geohistoricaldata.org/def/directory#numEntry,6811881
http://rdf.geohistoricaldata.org/id/directories/entry/985562,http://rdf.geohistoricaldata.org/def/directory#numEntry,6813910
http://rdf.geohistoricaldata.org/id/directories/entry/985563,http://rdf.geohistoricaldata.org/def/directory#numEntry,6813910
http://rdf.geohistoricaldata.org/id/directories/entry/985564,http://rdf.geohistoricaldata.org/def/directory#numEntry,6815909
http://rdf.geohistoricaldata.org/id/directories/entry/985565,http://rdf.geohistoricaldata.org/def/directory#numEntry,6816015
http://rdf.geohistoricaldata.org/id/directories/entry/985566,http://rdf.geohistoricaldata.org/def/directory#numEntry,6816696
http://rdf.geohistoricaldata.org/id/directories/entry/985567,http://rdf.geohistoricaldata.org/def/directory#numEntry,6817110
http://rdf.geohistoricaldata.org/id/directories/entry/985568,http://rdf.geohistoricaldata.org/def/directory#numEntry,6819772
http://rdf.geohistoricaldata.org/id/directories/entry/985569,http://rdf.geohistoricaldata.org/def/directory#numEntry,6820709
http://rdf.geohistoricaldata.org/id/directories/entry/985570,http://rdf.geohistoricaldata.org/def/directory#numEntry,6823652
http://rdf.geohistoricaldata.org/id/directories/entry/985571,http://rdf.geohistoricaldata.org/def/directory#numEntry,6825529
http://rdf.geohistoricaldata.org/id/directories/entry/985572,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827042
http://rdf.geohistoricaldata.org/id/directories/entry/985573,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827042
http://rdf.geohistoricaldata.org/id/directories/entry/985574,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827110
http://rdf.geohistoricaldata.org/id/directories/entry/985575,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827128
http://rdf.geohistoricaldata.org/id/directories/entry/985576,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827142
http://rdf.geohistoricaldata.org/id/directories/entry/985577,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827159
http://rdf.geohistoricaldata.org/id/directories/entry/985578,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827160
http://rdf.geohistoricaldata.org/id/directories/entry/985579,http://rdf.geohistoricaldata.org/def/directory#numEntry,6827216
http://rdf.geohistoricaldata.org/id/directories/entry/985580,http://rdf.geohistoricaldata.org/def/directory#numEntry,6828065
http://rdf.geohistoricaldata.org/id/directories/entry/985581,http://rdf.geohistoricaldata.org/def/directory#numEntry,6828427
http://rdf.geohistoricaldata.org/id/directories/entry/985582,http://rdf.geohistoricaldata.org/def/directory#numEntry,6830868
http://rdf.geohistoricaldata.org/id/directories/entry/985583,http://rdf.geohistoricaldata.org/def/directory#numEntry,6832629
http://rdf.geohistoricaldata.org/id/directories/entry/985584,http://rdf.geohistoricaldata.org/def/directory#numEntry,6833492
http://rdf.geohistoricaldata.org/id/directories/entry/985585,http://rdf.geohistoricaldata.org/def/directory#numEntry,6836516
http://rdf.geohistoricaldata.org/id/directories/entry/985586,http://rdf.geohistoricaldata.org/def/directory#numEntry,6836627
http://rdf.geohistoricaldata.org/id/directories/entry/985587,http://rdf.geohistoricaldata.org/def/directory#numEntry,6838083
http://rdf.geohistoricaldata.org/id/directories/entry/985588,http://rdf.geohistoricaldata.org/def/directory#numEntry,6838084
http://rdf.geohistoricaldata.org/id/directories/entry/985589,http://rdf.geohistoricaldata.org/def/directory#numEntry,6838085
http://rdf.geohistoricaldata.org/id/directories/entry/985590,http://rdf.geohistoricaldata.org/def/directory#numEntry,6838086
http://rdf.geohistoricaldata.org/id/directories/entry/985591,http://rdf.geohistoricaldata.org/def/directory#numEntry,6842162
http://rdf.geohistoricaldata.org/id/directories/entry/985592,http://rdf.geohistoricaldata.org/def/directory#numEntry,6842303
http://rdf.geohistoricaldata.org/id/directories/entry/985593,http://rdf.geohistoricaldata.org/def/directory#numEntry,6843374
http://rdf.geohistoricaldata.org/id/directories/entry/985594,http://rdf.geohistoricaldata.org/def/directory#numEntry,6845878
http://rdf.geohistoricaldata.org/id/directories/entry/985595,http://rdf.geohistoricaldata.org/def/directory#numEntry,6848566
http://rdf.geohistoricaldata.org/id/directories/entry/985596,http://rdf.geohistoricaldata.org/def/directory#numEntry,6849556
http://rdf.geohistoricaldata.org/id/directories/entry/985597,http://rdf.geohistoricaldata.org/def/directory#numEntry,6850658
http://rdf.geohistoricaldata.org/id/directories/entry/985598,http://rdf.geohistoricaldata.org/def/directory#numEntry,6850854
http://rdf.geohistoricaldata.org/id/directories/entry/985599,http://rdf.geohistoricaldata.org/def/directory#numEntry,6850855
http://rdf.geohistoricaldata.org/id/directories/entry/985600,http://rdf.geohistoricaldata.org/def/directory#numEntry,6853068
http://rdf.geohistoricaldata.org/id/directories/entry/985601,http://rdf.geohistoricaldata.org/def/directory#numEntry,6853719
http://rdf.geohistoricaldata.org/id/directories/entry/985602,http://rdf.geohistoricaldata.org/def/directory#numEntry,6855783
http://rdf.geohistoricaldata.org/id/directories/entry/985603,http://rdf.geohistoricaldata.org/def/directory#numEntry,6857037
http://rdf.geohistoricaldata.org/id/directories/entry/985604,http://rdf.geohistoricaldata.org/def/directory#numEntry,6862227
http://rdf.geohistoricaldata.org/id/directories/entry/985605,http://rdf.geohistoricaldata.org/def/directory#numEntry,6862273
http://rdf.geohistoricaldata.org/id/directories/entry/985606,http://rdf.geohistoricaldata.org/def/directory#numEntry,6864664
http://rdf.geohistoricaldata.org/id/directories/entry/985607,http://rdf.geohistoricaldata.org/def/directory#numEntry,6865493
http://rdf.geohistoricaldata.org/id/directories/entry/985608,http://rdf.geohistoricaldata.org/def/directory#numEntry,6870986
http://rdf.geohistoricaldata.org/id/directories/entry/985609,http://rdf.geohistoricaldata.org/def/directory#numEntry,6871884
http://rdf.geohistoricaldata.org/id/directories/entry/985610,http://rdf.geohistoricaldata.org/def/directory#numEntry,6873233
http://rdf.geohistoricaldata.org/id/directories/entry/985611,http://rdf.geohistoricaldata.org/def/directory#numEntry,6873234
http://rdf.geohistoricaldata.org/id/directories/entry/985612,http://rdf.geohistoricaldata.org/def/directory#numEntry,6876391
http://rdf.geohistoricaldata.org/id/directories/entry/985613,http://rdf.geohistoricaldata.org/def/directory#numEntry,6877821
http://rdf.geohistoricaldata.org/id/directories/entry/985614,http://rdf.geohistoricaldata.org/def/directory#numEntry,6877822
http://rdf.geohistoricaldata.org/id/directories/entry/985615,http://rdf.geohistoricaldata.org/def/directory#numEntry,6878645
http://rdf.geohistoricaldata.org/id/directories/entry/985616,http://rdf.geohistoricaldata.org/def/directory#numEntry,6880541
http://rdf.geohistoricaldata.org/id/directories/entry/985617,http://rdf.geohistoricaldata.org/def/directory#numEntry,6883201
http://rdf.geohistoricaldata.org/id/directories/entry/985618,http://rdf.geohistoricaldata.org/def/directory#numEntry,6883342
http://rdf.geohistoricaldata.org/id/directories/entry/985619,http://rdf.geohistoricaldata.org/def/directory#numEntry,6886362
http://rdf.geohistoricaldata.org/id/directories/entry/985620,http://rdf.geohistoricaldata.org/def/directory#numEntry,6886363
http://rdf.geohistoricaldata.org/id/directories/entry/985621,http://rdf.geohistoricaldata.org/def/directory#numEntry,6887118
http://rdf.geohistoricaldata.org/id/directories/entry/985622,http://rdf.geohistoricaldata.org/def/directory#numEntry,6887316
http://rdf.geohistoricaldata.org/id/directories/entry/985623,http://rdf.geohistoricaldata.org/def/directory#numEntry,6887336
http://rdf.geohistoricaldata.org/id/directories/entry/985624,http://rdf.geohistoricaldata.org/def/directory#numEntry,6887991
http://rdf.geohistoricaldata.org/id/directories/entry/985625,http://rdf.geohistoricaldata.org/def/directory#numEntry,6887992
http://rdf.geohistoricaldata.org/id/directories/entry/985626,http://rdf.geohistoricaldata.org/def/directory#numEntry,6889185
http://rdf.geohistoricaldata.org/id/directories/entry/985627,http://rdf.geohistoricaldata.org/def/directory#numEntry,6889352
http://rdf.geohistoricaldata.org/id/directories/entry/985628,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890419
http://rdf.geohistoricaldata.org/id/directories/entry/985629,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890603
http://rdf.geohistoricaldata.org/id/directories/entry/985630,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890670
http://rdf.geohistoricaldata.org/id/directories/entry/985631,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890864
http://rdf.geohistoricaldata.org/id/directories/entry/985632,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890865
http://rdf.geohistoricaldata.org/id/directories/entry/985633,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890866
http://rdf.geohistoricaldata.org/id/directories/entry/985634,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890867
http://rdf.geohistoricaldata.org/id/directories/entry/985635,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890868
http://rdf.geohistoricaldata.org/id/directories/entry/985636,http://rdf.geohistoricaldata.org/def/directory#numEntry,6890869
http://rdf.geohistoricaldata.org/id/directories/entry/985637,http://rdf.geohistoricaldata.org/def/directory#numEntry,6891281
http://rdf.geohistoricaldata.org/id/directories/entry/985638,http://rdf.geohistoricaldata.org/def/directory#numEntry,6892686
http://rdf.geohistoricaldata.org/id/directories/entry/985639,http://rdf.geohistoricaldata.org/def/directory#numEntry,6894220
http://rdf.geohistoricaldata.org/id/directories/entry/985640,http://rdf.geohistoricaldata.org/def/directory#numEntry,6896081
http://rdf.geohistoricaldata.org/id/directories/entry/985641,http://rdf.geohistoricaldata.org/def/directory#numEntry,6896081
http://rdf.geohistoricaldata.org/id/directories/entry/985642,http://rdf.geohistoricaldata.org/def/directory#numEntry,6896979
http://rdf.geohistoricaldata.org/id/directories/entry/985643,http://rdf.geohistoricaldata.org/def/directory#numEntry,6898071
http://rdf.geohistoricaldata.org/id/directories/entry/985644,http://rdf.geohistoricaldata.org/def/directory#numEntry,6899186
http://rdf.geohistoricaldata.org/id/directories/entry/985645,http://rdf.geohistoricaldata.org/def/directory#numEntry,6899256
http://rdf.geohistoricaldata.org/id/directories/entry/985646,http://rdf.geohistoricaldata.org/def/directory#numEntry,6899752
http://rdf.geohistoricaldata.org/id/directories/entry/985647,http://rdf.geohistoricaldata.org/def/directory#numEntry,6904278
http://rdf.geohistoricaldata.org/id/directories/entry/985648,http://rdf.geohistoricaldata.org/def/directory#numEntry,6905570
http://rdf.geohistoricaldata.org/id/directories/entry/985649,http://rdf.geohistoricaldata.org/def/directory#numEntry,6912580
http://rdf.geohistoricaldata.org/id/directories/entry/985650,http://rdf.geohistoricaldata.org/def/directory#numEntry,6913901
http://rdf.geohistoricaldata.org/id/directories/entry/985651,http://rdf.geohistoricaldata.org/def/directory#numEntry,6918909
http://rdf.geohistoricaldata.org/id/directories/entry/985652,http://rdf.geohistoricaldata.org/def/directory#numEntry,6919863
http://rdf.geohistoricaldata.org/id/directories/entry/985653,http://rdf.geohistoricaldata.org/def/directory#numEntry,6919885
http://rdf.geohistoricaldata.org/id/directories/entry/985654,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921647
http://rdf.geohistoricaldata.org/id/directories/entry/985655,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921648
http://rdf.geohistoricaldata.org/id/directories/entry/985656,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921649
http://rdf.geohistoricaldata.org/id/directories/entry/985657,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921709
http://rdf.geohistoricaldata.org/id/directories/entry/985658,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921718
http://rdf.geohistoricaldata.org/id/directories/entry/985659,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921719
http://rdf.geohistoricaldata.org/id/directories/entry/985660,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921726
http://rdf.geohistoricaldata.org/id/directories/entry/985661,http://rdf.geohistoricaldata.org/def/directory#numEntry,6921727
http://rdf.geohistoricaldata.org/id/directories/entry/985662,http://rdf.geohistoricaldata.org/def/directory#numEntry,6923210
http://rdf.geohistoricaldata.org/id/directories/entry/985663,http://rdf.geohistoricaldata.org/def/directory#numEntry,6923211
http://rdf.geohistoricaldata.org/id/directories/entry/985664,http://rdf.geohistoricaldata.org/def/directory#numEntry,6923212
http://rdf.geohistoricaldata.org/id/directories/entry/985665,http://rdf.geohistoricaldata.org/def/directory#numEntry,6923213
http://rdf.geohistoricaldata.org/id/directories/entry/985666,http://rdf.geohistoricaldata.org/def/directory#numEntry,6923365
http://rdf.geohistoricaldata.org/id/directories/entry/985667,http://rdf.geohistoricaldata.org/def/directory#numEntry,6924694
http://rdf.geohistoricaldata.org/id/directories/entry/985668,http://rdf.geohistoricaldata.org/def/directory#numEntry,6928933
http://rdf.geohistoricaldata.org/id/directories/entry/985669,http://rdf.geohistoricaldata.org/def/directory#numEntry,6930188
http://rdf.geohistoricaldata.org/id/directories/entry/985670,http://rdf.geohistoricaldata.org/def/directory#numEntry,6930238
http://rdf.geohistoricaldata.org/id/directories/entry/985671,http://rdf.geohistoricaldata.org/def/directory#numEntry,6930238
http://rdf.geohistoricaldata.org/id/directories/entry/985672,http://rdf.geohistoricaldata.org/def/directory#numEntry,6930239
http://rdf.geohistoricaldata.org/id/directories/entry/985673,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934323
http://rdf.geohistoricaldata.org/id/directories/entry/985674,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934619
http://rdf.geohistoricaldata.org/id/directories/entry/985675,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934620
http://rdf.geohistoricaldata.org/id/directories/entry/985676,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934991
http://rdf.geohistoricaldata.org/id/directories/entry/985677,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934992
http://rdf.geohistoricaldata.org/id/directories/entry/985678,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934993
http://rdf.geohistoricaldata.org/id/directories/entry/985679,http://rdf.geohistoricaldata.org/def/directory#numEntry,6934994
http://rdf.geohistoricaldata.org/id/directories/entry/985680,http://rdf.geohistoricaldata.org/def/directory#numEntry,6935747
http://rdf.geohistoricaldata.org/id/directories/entry/985681,http://rdf.geohistoricaldata.org/def/directory#numEntry,6940653
http://rdf.geohistoricaldata.org/id/directories/entry/985682,http://rdf.geohistoricaldata.org/def/directory#numEntry,6940958
http://rdf.geohistoricaldata.org/id/directories/entry/985683,http://rdf.geohistoricaldata.org/def/directory#numEntry,6941391
http://rdf.geohistoricaldata.org/id/directories/entry/985684,http://rdf.geohistoricaldata.org/def/directory#numEntry,6948974
http://rdf.geohistoricaldata.org/id/directories/entry/985685,http://rdf.geohistoricaldata.org/def/directory#numEntry,6948975
http://rdf.geohistoricaldata.org/id/directories/entry/985686,http://rdf.geohistoricaldata.org/def/directory#numEntry,6951993
http://rdf.geohistoricaldata.org/id/directories/entry/985687,http://rdf.geohistoricaldata.org/def/directory#numEntry,6953237
http://rdf.geohistoricaldata.org/id/directories/entry/985688,http://rdf.geohistoricaldata.org/def/directory#numEntry,6953237
http://rdf.geohistoricaldata.org/id/directories/entry/985689,http://rdf.geohistoricaldata.org/def/directory#numEntry,6954127
http://rdf.geohistoricaldata.org/id/directories/entry/985690,http://rdf.geohistoricaldata.org/def/directory#numEntry,6955528
http://rdf.geohistoricaldata.org/id/directories/entry/985691,http://rdf.geohistoricaldata.org/def/directory#numEntry,6955604
http://rdf.geohistoricaldata.org/id/directories/entry/985692,http://rdf.geohistoricaldata.org/def/directory#numEntry,6955616
http://rdf.geohistoricaldata.org/id/directories/entry/985693,http://rdf.geohistoricaldata.org/def/directory#numEntry,6956882
http://rdf.geohistoricaldata.org/id/directories/entry/985694,http://rdf.geohistoricaldata.org/def/directory#numEntry,6959195
http://rdf.geohistoricaldata.org/id/directories/entry/985695,http://rdf.geohistoricaldata.org/def/directory#numEntry,6959196
http://rdf.geohistoricaldata.org/id/directories/entry/985696,http://rdf.geohistoricaldata.org/def/directory#numEntry,6961106
http://rdf.geohistoricaldata.org/id/directories/entry/985697,http://rdf.geohistoricaldata.org/def/directory#numEntry,6963324
http://rdf.geohistoricaldata.org/id/directories/entry/985698,http://rdf.geohistoricaldata.org/def/directory#numEntry,6964588
http://rdf.geohistoricaldata.org/id/directories/entry/985699,http://rdf.geohistoricaldata.org/def/directory#numEntry,6965013
http://rdf.geohistoricaldata.org/id/directories/entry/985700,http://rdf.geohistoricaldata.org/def/directory#numEntry,6965014
http://rdf.geohistoricaldata.org/id/directories/entry/985701,http://rdf.geohistoricaldata.org/def/directory#numEntry,6965968
http://rdf.geohistoricaldata.org/id/directories/entry/985702,http://rdf.geohistoricaldata.org/def/directory#numEntry,6968321
http://rdf.geohistoricaldata.org/id/directories/entry/985703,http://rdf.geohistoricaldata.org/def/directory#numEntry,6971008
http://rdf.geohistoricaldata.org/id/directories/entry/985704,http://rdf.geohistoricaldata.org/def/directory#numEntry,6971026
http://rdf.geohistoricaldata.org/id/directories/entry/985705,http://rdf.geohistoricaldata.org/def/directory#numEntry,6972206
http://rdf.geohistoricaldata.org/id/directories/entry/985706,http://rdf.geohistoricaldata.org/def/directory#numEntry,6972666
http://rdf.geohistoricaldata.org/id/directories/entry/985707,http://rdf.geohistoricaldata.org/def/directory#numEntry,6972667
http://rdf.geohistoricaldata.org/id/directories/entry/985708,http://rdf.geohistoricaldata.org/def/directory#numEntry,6974947
http://rdf.geohistoricaldata.org/id/directories/entry/985709,http://rdf.geohistoricaldata.org/def/directory#numEntry,6975089
http://rdf.geohistoricaldata.org/id/directories/entry/985710,http://rdf.geohistoricaldata.org/def/directory#numEntry,6977496
http://rdf.geohistoricaldata.org/id/directories/entry/985711,http://rdf.geohistoricaldata.org/def/directory#numEntry,6978178
http://rdf.geohistoricaldata.org/id/directories/entry/985712,http://rdf.geohistoricaldata.org/def/directory#numEntry,6979047
http://rdf.geohistoricaldata.org/id/directories/entry/985713,http://rdf.geohistoricaldata.org/def/directory#numEntry,6980836
http://rdf.geohistoricaldata.org/id/directories/entry/985714,http://rdf.geohistoricaldata.org/def/directory#numEntry,6981234
http://rdf.geohistoricaldata.org/id/directories/entry/985715,http://rdf.geohistoricaldata.org/def/directory#numEntry,6981316
http://rdf.geohistoricaldata.org/id/directories/entry/985716,http://rdf.geohistoricaldata.org/def/directory#numEntry,6981844
http://rdf.geohistoricaldata.org/id/directories/entry/985717,http://rdf.geohistoricaldata.org/def/directory#numEntry,6985068
http://rdf.geohistoricaldata.org/id/directories/entry/985718,http://rdf.geohistoricaldata.org/def/directory#numEntry,6985069
http://rdf.geohistoricaldata.org/id/directories/entry/985719,http://rdf.geohistoricaldata.org/def/directory#numEntry,6987082
http://rdf.geohistoricaldata.org/id/directories/entry/985720,http://rdf.geohistoricaldata.org/def/directory#numEntry,6989545
http://rdf.geohistoricaldata.org/id/directories/entry/985721,http://rdf.geohistoricaldata.org/def/directory#numEntry,6991334
http://rdf.geohistoricaldata.org/id/directories/entry/985722,http://rdf.geohistoricaldata.org/def/directory#numEntry,6992692
http://rdf.geohistoricaldata.org/id/directories/entry/985723,http://rdf.geohistoricaldata.org/def/directory#numEntry,6996284
http://rdf.geohistoricaldata.org/id/directories/entry/985724,http://rdf.geohistoricaldata.org/def/directory#numEntry,6999564
http://rdf.geohistoricaldata.org/id/directories/entry/985725,http://rdf.geohistoricaldata.org/def/directory#numEntry,7001681
http://rdf.geohistoricaldata.org/id/directories/entry/985726,http://rdf.geohistoricaldata.org/def/directory#numEntry,7001682
http://rdf.geohistoricaldata.org/id/directories/entry/985727,http://rdf.geohistoricaldata.org/def/directory#numEntry,7002441
http://rdf.geohistoricaldata.org/id/directories/entry/985728,http://rdf.geohistoricaldata.org/def/directory#numEntry,7002695
http://rdf.geohistoricaldata.org/id/directories/entry/985729,http://rdf.geohistoricaldata.org/def/directory#numEntry,7007581
http://rdf.geohistoricaldata.org/id/directories/entry/985730,http://rdf.geohistoricaldata.org/def/directory#numEntry,7007593
http://rdf.geohistoricaldata.org/id/directories/entry/985731,http://rdf.geohistoricaldata.org/def/directory#numEntry,7007594
http://rdf.geohistoricaldata.org/id/directories/entry/985732,http://rdf.geohistoricaldata.org/def/directory#numEntry,7009042
http://rdf.geohistoricaldata.org/id/directories/entry/985733,http://rdf.geohistoricaldata.org/def/directory#numEntry,7011342
http://rdf.geohistoricaldata.org/id/directories/entry/985734,http://rdf.geohistoricaldata.org/def/directory#numEntry,7011408
http://rdf.geohistoricaldata.org/id/directories/entry/985735,http://rdf.geohistoricaldata.org/def/directory#numEntry,7013624
http://rdf.geohistoricaldata.org/id/directories/entry/985736,http://rdf.geohistoricaldata.org/def/directory#numEntry,7014592
http://rdf.geohistoricaldata.org/id/directories/entry/985737,http://rdf.geohistoricaldata.org/def/directory#numEntry,7016765
http://rdf.geohistoricaldata.org/id/directories/entry/985738,http://rdf.geohistoricaldata.org/def/directory#numEntry,7017223
http://rdf.geohistoricaldata.org/id/directories/entry/985739,http://rdf.geohistoricaldata.org/def/directory#numEntry,7017796
http://rdf.geohistoricaldata.org/id/directories/entry/985740,http://rdf.geohistoricaldata.org/def/directory#numEntry,7018594
http://rdf.geohistoricaldata.org/id/directories/entry/985741,http://rdf.geohistoricaldata.org/def/directory#numEntry,7020153
http://rdf.geohistoricaldata.org/id/directories/entry/985742,http://rdf.geohistoricaldata.org/def/directory#numEntry,7021902
http://rdf.geohistoricaldata.org/id/directories/entry/985743,http://rdf.geohistoricaldata.org/def/directory#numEntry,7021902
http://rdf.geohistoricaldata.org/id/directories/entry/985744,http://rdf.geohistoricaldata.org/def/directory#numEntry,7022946
http://rdf.geohistoricaldata.org/id/directories/entry/985745,http://rdf.geohistoricaldata.org/def/directory#numEntry,7025013
http://rdf.geohistoricaldata.org/id/directories/entry/985746,http://rdf.geohistoricaldata.org/def/directory#numEntry,7025431
http://rdf.geohistoricaldata.org/id/directories/entry/985747,http://rdf.geohistoricaldata.org/def/directory#numEntry,7025432
http://rdf.geohistoricaldata.org/id/directories/entry/985748,http://rdf.geohistoricaldata.org/def/directory#numEntry,7025433
http://rdf.geohistoricaldata.org/id/directories/entry/985749,http://rdf.geohistoricaldata.org/def/directory#numEntry,7025434
http://rdf.geohistoricaldata.org/id/directories/entry/985750,http://rdf.geohistoricaldata.org/def/directory#numEntry,7027000
http://rdf.geohistoricaldata.org/id/directories/entry/985751,http://rdf.geohistoricaldata.org/def/directory#numEntry,7027010
http://rdf.geohistoricaldata.org/id/directories/entry/985752,http://rdf.geohistoricaldata.org/def/directory#numEntry,7027011
http://rdf.geohistoricaldata.org/id/directories/entry/985753,http://rdf.geohistoricaldata.org/def/directory#numEntry,7028230
http://rdf.geohistoricaldata.org/id/directories/entry/985754,http://rdf.geohistoricaldata.org/def/directory#numEntry,7028230
http://rdf.geohistoricaldata.org/id/directories/entry/985755,http://rdf.geohistoricaldata.org/def/directory#numEntry,7028993
http://rdf.geohistoricaldata.org/id/directories/entry/985756,http://rdf.geohistoricaldata.org/def/directory#numEntry,7029066
http://rdf.geohistoricaldata.org/id/directories/entry/985757,http://rdf.geohistoricaldata.org/def/directory#numEntry,7029126
http://rdf.geohistoricaldata.org/id/directories/entry/985758,http://rdf.geohistoricaldata.org/def/directory#numEntry,7030577
http://rdf.geohistoricaldata.org/id/directories/entry/985759,http://rdf.geohistoricaldata.org/def/directory#numEntry,7030578
http://rdf.geohistoricaldata.org/id/directories/entry/985760,http://rdf.geohistoricaldata.org/def/directory#numEntry,7033758
http://rdf.geohistoricaldata.org/id/directories/entry/985761,http://rdf.geohistoricaldata.org/def/directory#numEntry,7034080
http://rdf.geohistoricaldata.org/id/directories/entry/985762,http://rdf.geohistoricaldata.org/def/directory#numEntry,7034998
http://rdf.geohistoricaldata.org/id/directories/entry/985763,http://rdf.geohistoricaldata.org/def/directory#numEntry,7035644
http://rdf.geohistoricaldata.org/id/directories/entry/985764,http://rdf.geohistoricaldata.org/def/directory#numEntry,7036434
http://rdf.geohistoricaldata.org/id/directories/entry/985765,http://rdf.geohistoricaldata.org/def/directory#numEntry,7036688
http://rdf.geohistoricaldata.org/id/directories/entry/985766,http://rdf.geohistoricaldata.org/def/directory#numEntry,7036689
http://rdf.geohistoricaldata.org/id/directories/entry/985767,http://rdf.geohistoricaldata.org/def/directory#numEntry,7036947
http://rdf.geohistoricaldata.org/id/directories/entry/985768,http://rdf.geohistoricaldata.org/def/directory#numEntry,7037074
http://rdf.geohistoricaldata.org/id/directories/entry/985769,http://rdf.geohistoricaldata.org/def/directory#numEntry,7040106
http://rdf.geohistoricaldata.org/id/directories/entry/985770,http://rdf.geohistoricaldata.org/def/directory#numEntry,7040596
http://rdf.geohistoricaldata.org/id/directories/entry/985771,http://rdf.geohistoricaldata.org/def/directory#numEntry,7044064
http://rdf.geohistoricaldata.org/id/directories/entry/985772,http://rdf.geohistoricaldata.org/def/directory#numEntry,7044258
http://rdf.geohistoricaldata.org/id/directories/entry/985773,http://rdf.geohistoricaldata.org/def/directory#numEntry,7046561
http://rdf.geohistoricaldata.org/id/directories/entry/985774,http://rdf.geohistoricaldata.org/def/directory#numEntry,7048824
http://rdf.geohistoricaldata.org/id/directories/entry/985775,http://rdf.geohistoricaldata.org/def/directory#numEntry,7050791
http://rdf.geohistoricaldata.org/id/directories/entry/985776,http://rdf.geohistoricaldata.org/def/directory#numEntry,7050922
http://rdf.geohistoricaldata.org/id/directories/entry/985777,http://rdf.geohistoricaldata.org/def/directory#numEntry,7051999
http://rdf.geohistoricaldata.org/id/directories/entry/985778,http://rdf.geohistoricaldata.org/def/directory#numEntry,7056595
http://rdf.geohistoricaldata.org/id/directories/entry/985779,http://rdf.geohistoricaldata.org/def/directory#numEntry,7056596
http://rdf.geohistoricaldata.org/id/directories/entry/985780,http://rdf.geohistoricaldata.org/def/directory#numEntry,7057249
http://rdf.geohistoricaldata.org/id/directories/entry/985781,http://rdf.geohistoricaldata.org/def/directory#numEntry,7058174
http://rdf.geohistoricaldata.org/id/directories/entry/985782,http://rdf.geohistoricaldata.org/def/directory#numEntry,7058251
http://rdf.geohistoricaldata.org/id/directories/entry/985783,http://rdf.geohistoricaldata.org/def/directory#numEntry,7058795
http://rdf.geohistoricaldata.org/id/directories/entry/985784,http://rdf.geohistoricaldata.org/def/directory#numEntry,7059115
http://rdf.geohistoricaldata.org/id/directories/entry/985785,http://rdf.geohistoricaldata.org/def/directory#numEntry,7059468
http://rdf.geohistoricaldata.org/id/directories/entry/985786,http://rdf.geohistoricaldata.org/def/directory#numEntry,7059469
http://rdf.geohistoricaldata.org/id/directories/entry/985787,http://rdf.geohistoricaldata.org/def/directory#numEntry,7059470
http://rdf.geohistoricaldata.org/id/directories/entry/985788,http://rdf.geohistoricaldata.org/def/directory#numEntry,7062499
http://rdf.geohistoricaldata.org/id/directories/entry/985789,http://rdf.geohistoricaldata.org/def/directory#numEntry,7062532
http://rdf.geohistoricaldata.org/id/directories/entry/985790,http://rdf.geohistoricaldata.org/def/directory#numEntry,7068264
